customerid,age,gender,item_purchased,category,purchase_amount,location
2789,56,Female,Boots,Footwear,92,Rhode Island
2790,28,Female,Sweater,Clothing,85,North Carolina
2791,34,Female,Socks,Clothing,63,Maine
2792,43,Female,Gloves,Accessories,60,Iowa
2793,54,Female,Shorts,Clothing,44,Kentucky
2794,37,Female,Boots,Footwear,57,Massachusetts
2795,33,Female,Jacket,Outerwear,24,New York
2796,33,Female,Scarf,Accessories,35,Nebraska
2797,55,Female,Jacket,Outerwear,73,Oklahoma
2798,63,Female,Jewelry,Accessories,42,Oklahoma
2799,52,Female,Hoodie,Clothing,20,Rhode Island
2800,23,Female,T-shirt,Clothing,89,Maine
2801,70,Female,Shirt,Clothing,76,Arkansas
2802,64,Female,Shirt,Clothing,56,New Mexico
2803,22,Female,Coat,Outerwear,100,Hawaii
2804,46,Female,T-shirt,Clothing,44,Idaho
2805,65,Female,Hoodie,Clothing,76,South Carolina
2806,18,Female,Sunglasses,Accessories,97,Nevada
2807,45,Female,Blouse,Clothing,39,South Carolina
2808,56,Female,Hoodie,Clothing,100,Maryland
2809,49,Female,Skirt,Clothing,62,Tennessee
2810,66,Female,Shorts,Clothing,98,Arkansas
2811,27,Female,Jeans,Clothing,31,Arizona
2812,69,Female,Jacket,Outerwear,89,Ohio
2813,66,Female,Hoodie,Clothing,91,North Dakota
2814,45,Female,Shirt,Clothing,50,Vermont
2815,31,Female,T-shirt,Clothing,32,Minnesota
2816,33,Female,Blouse,Clothing,67,Idaho
2817,43,Female,Skirt,Clothing,28,Maryland
2818,25,Female,Backpack,Accessories,65,South Carolina
2819,46,Female,Shorts,Clothing,73,California
2820,67,Female,Shirt,Clothing,27,Georgia
2821,26,Female,Backpack,Accessories,89,Vermont
2822,35,Female,Shoes,Footwear,72,Georgia
2823,61,Female,Skirt,Clothing,37,New Jersey
2824,26,Female,Dress,Clothing,63,Utah
2825,39,Female,Hat,Accessories,90,Utah
2826,69,Female,Handbag,Accessories,62,North Carolina
2827,32,Female,Handbag,Accessories,43,Florida
2828,20,Female,Blouse,Clothing,96,Wisconsin
2829,25,Female,Scarf,Accessories,83,Tennessee
2830,56,Female,Jewelry,Accessories,67,Arizona
2831,63,Female,Skirt,Clothing,90,Oregon
2832,34,Female,Hoodie,Clothing,53,Virginia
2833,29,Female,Scarf,Accessories,37,Maryland
2834,43,Female,Jeans,Clothing,56,Arkansas
2835,39,Female,Jacket,Outerwear,43,Texas
2836,33,Female,T-shirt,Clothing,84,Vermont
2837,51,Female,Pants,Clothing,50,Wyoming
2838,65,Female,Shoes,Footwear,88,Alabama
2839,51,Female,Jacket,Outerwear,50,Maine
2840,70,Female,Scarf,Accessories,80,South Dakota
2841,40,Female,T-shirt,Clothing,47,West Virginia
2842,19,Female,Dress,Clothing,33,Ohio
2843,28,Female,Coat,Outerwear,100,Arizona
2844,51,Female,Sweater,Clothing,26,Ohio
2845,32,Female,Hat,Accessories,79,New Mexico
2846,26,Female,Backpack,Accessories,77,South Dakota
2847,50,Female,Socks,Clothing,36,Oklahoma
2848,68,Female,Jewelry,Accessories,21,Connecticut
2849,33,Female,Boots,Footwear,72,Wisconsin
2850,56,Female,Coat,Outerwear,25,New Hampshire
2851,57,Female,Sweater,Clothing,79,Nebraska
2852,58,Female,Blouse,Clothing,73,Nevada
2853,40,Female,Belt,Accessories,71,New York
2854,37,Female,Hat,Accessories,48,Pennsylvania
2855,36,Female,Sandals,Footwear,28,Delaware
2856,29,Female,Boots,Footwear,95,Mississippi
2857,65,Female,Jacket,Outerwear,48,Iowa
2858,44,Female,Dress,Clothing,93,Utah
2859,34,Female,Jeans,Clothing,87,Maryland
2860,31,Female,Shorts,Clothing,32,Utah
2861,28,Female,Shirt,Clothing,38,Rhode Island
2862,66,Female,Coat,Outerwear,54,Maryland
2863,68,Female,Coat,Outerwear,75,Hawaii
2864,37,Female,T-shirt,Clothing,56,Connecticut
2865,58,Female,Sweater,Clothing,43,Illinois
2866,28,Female,Skirt,Clothing,97,California
2867,54,Female,Blouse,Clothing,75,Connecticut
2868,21,Female,Sneakers,Footwear,55,Colorado
2869,45,Female,Backpack,Accessories,49,Colorado
2870,57,Female,Socks,Clothing,58,Georgia
2871,47,Female,Jewelry,Accessories,34,North Dakota
2872,46,Female,Shorts,Clothing,43,Idaho
2873,63,Female,Jewelry,Accessories,48,Connecticut
2874,44,Female,Sweater,Clothing,40,Montana
2875,36,Female,Shirt,Clothing,29,Colorado
2876,24,Female,Pants,Clothing,81,Kentucky
2877,65,Female,Hoodie,Clothing,84,New Mexico
2878,32,Female,Socks,Clothing,46,New Jersey
2879,63,Female,Dress,Clothing,86,California
2880,62,Female,Blouse,Clothing,57,North Dakota
2881,19,Female,Skirt,Clothing,61,Florida
2882,38,Female,Backpack,Accessories,90,Texas
2883,59,Female,Blouse,Clothing,51,Oklahoma
2884,22,Female,Socks,Clothing,48,Rhode Island
2885,55,Female,Boots,Footwear,50,Arkansas
2886,29,Female,Backpack,Accessories,82,Nevada
2887,42,Female,Hat,Accessories,33,Utah
2888,23,Female,Sandals,Footwear,28,Kentucky
2889,70,Female,Hoodie,Clothing,42,Wisconsin
2890,64,Female,Sunglasses,Accessories,43,Minnesota
2891,39,Female,Jeans,Clothing,55,North Dakota
2892,47,Female,T-shirt,Clothing,73,Ohio
2893,22,Female,Dress,Clothing,39,Nevada
2894,69,Female,Belt,Accessories,20,Kentucky
2895,35,Female,Jewelry,Accessories,32,Kentucky
2896,56,Female,Hoodie,Clothing,86,Montana
2897,30,Female,Blouse,Clothing,91,Delaware
2898,43,Female,Jacket,Outerwear,59,Montana
2899,23,Female,Sneakers,Footwear,33,New Jersey
2900,50,Female,Boots,Footwear,64,Nebraska
2901,41,Female,Blouse,Clothing,67,Maryland
2902,41,Female,Blouse,Clothing,43,Alabama
2903,27,Female,Boots,Footwear,32,North Carolina
2904,38,Female,Scarf,Accessories,39,Delaware
2905,41,Female,Sandals,Footwear,41,Iowa
2906,58,Female,Sunglasses,Accessories,53,New York
2907,58,Female,Coat,Outerwear,27,Virginia
2908,19,Female,Sunglasses,Accessories,82,Maryland
2909,43,Female,Blouse,Clothing,87,Texas
2910,27,Female,Backpack,Accessories,78,Louisiana
2911,32,Female,Belt,Accessories,32,Mississippi
2912,28,Female,Socks,Clothing,38,Ohio
2913,48,Female,Shoes,Footwear,37,Oregon
2914,43,Female,Coat,Outerwear,83,Wyoming
2915,45,Female,Sweater,Clothing,72,Pennsylvania
2916,26,Female,Shirt,Clothing,30,Oregon
2917,62,Female,Shorts,Clothing,66,Oklahoma
2918,58,Female,Shirt,Clothing,45,Colorado
2919,19,Female,Sunglasses,Accessories,73,New York
2920,64,Female,Shoes,Footwear,67,Minnesota
2921,33,Female,Sunglasses,Accessories,72,Texas
2922,20,Female,Handbag,Accessories,24,Wisconsin
2923,45,Female,Sunglasses,Accessories,68,Kentucky
2924,28,Female,Shirt,Clothing,70,Pennsylvania
2925,47,Female,Shirt,Clothing,64,Rhode Island
2926,54,Female,Sweater,Clothing,91,Illinois
2927,64,Female,Handbag,Accessories,82,Maryland
2928,45,Female,Shirt,Clothing,24,Missouri
2929,40,Female,Jewelry,Accessories,80,Alabama
2930,31,Female,Socks,Clothing,53,Maine
2931,38,Female,T-shirt,Clothing,50,Mississippi
2932,36,Female,Jewelry,Accessories,31,Alabama
2933,65,Female,Backpack,Accessories,88,Alaska
2934,27,Female,Hat,Accessories,52,Illinois
2935,38,Female,Gloves,Accessories,22,Idaho
2936,58,Female,Sneakers,Footwear,27,North Carolina
2937,31,Female,Skirt,Clothing,34,Washington
2938,28,Female,Handbag,Accessories,39,West Virginia
2939,28,Female,Sunglasses,Accessories,53,Maine
2940,32,Female,Sweater,Clothing,46,Kentucky
2941,61,Female,Handbag,Accessories,85,Massachusetts
2942,38,Female,Skirt,Clothing,86,Pennsylvania
2943,54,Female,Socks,Clothing,63,Hawaii
2944,29,Female,Shirt,Clothing,44,Virginia
2945,50,Female,Sneakers,Footwear,95,New York
2946,32,Female,Belt,Accessories,49,Delaware
2947,38,Female,Pants,Clothing,77,Hawaii
2948,52,Female,Jewelry,Accessories,63,Nebraska
2949,61,Female,Pants,Clothing,83,Vermont
2950,25,Female,Jewelry,Accessories,93,Iowa
2951,22,Female,Jeans,Clothing,91,Iowa
2952,47,Female,Scarf,Accessories,99,Arkansas
2953,50,Female,Belt,Accessories,24,Alabama
2954,45,Female,Dress,Clothing,82,Maryland
2955,33,Female,T-shirt,Clothing,28,South Dakota
2956,42,Female,Boots,Footwear,67,Vermont
2957,52,Female,Dress,Clothing,88,Montana
2958,69,Female,Jewelry,Accessories,70,South Dakota
2959,55,Female,Skirt,Clothing,100,Ohio
2960,38,Female,Handbag,Accessories,28,Texas
2961,57,Female,Coat,Outerwear,48,Indiana
2962,33,Female,Hoodie,Clothing,43,New Hampshire
2963,57,Female,Pants,Clothing,40,California
2964,52,Female,Boots,Footwear,97,Maine
2965,44,Female,Coat,Outerwear,25,Ohio
2966,48,Female,Scarf,Accessories,45,Delaware
2967,52,Female,Boots,Footwear,49,Oklahoma
2968,34,Female,Sneakers,Footwear,36,Indiana
2969,26,Female,Sweater,Clothing,48,South Carolina
2970,36,Female,Belt,Accessories,62,Vermont
2971,24,Female,Jewelry,Accessories,74,Kansas
2972,30,Female,Handbag,Accessories,100,Utah
2973,31,Female,Jacket,Outerwear,39,New York
2974,25,Female,Boots,Footwear,65,Indiana
2975,57,Female,Sneakers,Footwear,99,Tennessee
2976,61,Female,Scarf,Accessories,68,Georgia
2977,30,Female,Coat,Outerwear,97,Nebraska
2978,38,Female,Shorts,Clothing,47,Washington
2979,53,Female,Shorts,Clothing,56,Idaho
2980,31,Female,Jeans,Clothing,91,Louisiana
2981,70,Female,Gloves,Accessories,93,New Jersey
2982,21,Female,Pants,Clothing,36,Delaware
2983,33,Female,Dress,Clothing,45,Wisconsin
2984,60,Female,Pants,Clothing,44,West Virginia
2985,45,Female,Gloves,Accessories,32,Texas
2986,46,Female,Belt,Accessories,36,Hawaii
2987,62,Female,Belt,Accessories,85,Arizona
2988,63,Female,Skirt,Clothing,36,Louisiana
2989,69,Female,Socks,Clothing,55,Nevada
2990,46,Female,Belt,Accessories,20,Rhode Island
2991,69,Female,Shirt,Clothing,91,Illinois
2992,66,Female,Dress,Clothing,71,Utah
2993,41,Female,Socks,Clothing,64,North Dakota
2994,32,Female,Jacket,Outerwear,21,Kansas
2995,69,Female,Sweater,Clothing,100,Nevada
2996,29,Female,Jeans,Clothing,96,Virginia
2997,70,Female,Jewelry,Accessories,91,Utah
2998,41,Female,Sweater,Clothing,40,Idaho
2999,31,Female,Hoodie,Clothing,53,Alaska
3000,31,Female,Sunglasses,Accessories,48,New Hampshire
3001,57,Female,Sandals,Footwear,70,Ohio
3002,29,Female,Coat,Outerwear,29,Montana
3003,70,Female,Belt,Accessories,29,Louisiana
3004,51,Female,Blouse,Clothing,53,Oregon
3005,45,Female,Skirt,Clothing,79,Arizona
3006,18,Female,Shorts,Clothing,65,Alaska
3007,37,Female,Dress,Clothing,99,Utah
3008,23,Female,Sunglasses,Accessories,60,New York
3009,39,Female,Shoes,Footwear,86,New Mexico
3010,62,Female,Belt,Accessories,73,Louisiana
3011,70,Female,Belt,Accessories,45,Ohio
3012,20,Female,Belt,Accessories,70,Nevada
3013,42,Female,Belt,Accessories,65,Idaho
3014,41,Female,Skirt,Clothing,55,Arizona
3015,24,Female,T-shirt,Clothing,65,Utah
3016,37,Female,Scarf,Accessories,21,Wyoming
3017,30,Female,Blouse,Clothing,26,Indiana
3018,58,Female,Sunglasses,Accessories,71,Wisconsin
3019,43,Female,Boots,Footwear,41,Texas
3020,19,Female,Jacket,Outerwear,44,Utah
3021,23,Female,Jeans,Clothing,81,Arkansas
3022,65,Female,Sunglasses,Accessories,77,Pennsylvania
3023,58,Female,Sandals,Footwear,26,Georgia
3024,50,Female,Backpack,Accessories,31,Indiana
3025,67,Female,Blouse,Clothing,82,Idaho
3026,40,Female,Shoes,Footwear,60,Montana
3027,55,Female,Shirt,Clothing,70,Tennessee
3028,52,Female,Hoodie,Clothing,26,West Virginia
3029,62,Female,Dress,Clothing,100,California
3030,64,Female,Dress,Clothing,82,Georgia
3031,43,Female,Sneakers,Footwear,24,Maryland
3032,61,Female,Blouse,Clothing,74,Idaho
3033,26,Female,Backpack,Accessories,58,California
3034,22,Female,Sweater,Clothing,56,Alabama
3035,51,Female,Boots,Footwear,37,Utah
3036,69,Female,Handbag,Accessories,64,Kentucky
3037,50,Female,Hoodie,Clothing,58,Vermont
3038,51,Female,Belt,Accessories,44,Iowa
3039,56,Female,Jewelry,Accessories,39,Georgia
3040,59,Female,Blouse,Clothing,48,Alabama
3041,18,Female,Handbag,Accessories,32,Nebraska
3042,48,Female,Handbag,Accessories,79,Rhode Island
3043,53,Female,Coat,Outerwear,27,South Dakota
3044,45,Female,Belt,Accessories,98,Illinois
3045,21,Female,Boots,Footwear,67,North Carolina
3046,42,Female,Socks,Clothing,37,Florida
3047,60,Female,Shoes,Footwear,49,Pennsylvania
3048,21,Female,Sneakers,Footwear,74,Vermont
3049,69,Female,Jewelry,Accessories,93,Colorado
3050,40,Female,Handbag,Accessories,60,Utah
3051,31,Female,Coat,Outerwear,76,Kentucky
3052,44,Female,Sunglasses,Accessories,64,Wyoming
3053,48,Female,Shoes,Footwear,38,Maine
3054,32,Female,Shoes,Footwear,91,Maine
3055,42,Female,Boots,Footwear,70,New Hampshire
3056,27,Female,Sandals,Footwear,22,Kansas
3057,69,Female,Gloves,Accessories,59,New Jersey
3058,67,Female,Backpack,Accessories,22,North Carolina
3059,41,Female,Handbag,Accessories,74,West Virginia
3060,46,Female,Sweater,Clothing,71,Kentucky
3061,47,Female,Coat,Outerwear,80,California
3062,33,Female,T-shirt,Clothing,59,South Dakota
3063,51,Female,Backpack,Accessories,96,California
3064,26,Female,Sunglasses,Accessories,43,Connecticut
3065,22,Female,Belt,Accessories,76,Idaho
3066,49,Female,Jacket,Outerwear,59,North Dakota
3067,58,Female,Skirt,Clothing,48,Michigan
3068,70,Female,Belt,Accessories,22,Missouri
3069,32,Female,Boots,Footwear,40,California
3070,62,Female,Jeans,Clothing,73,Delaware
3071,52,Female,Shoes,Footwear,26,Alabama
3072,23,Female,Sweater,Clothing,41,New Hampshire
3073,26,Female,Jewelry,Accessories,98,New York
3074,58,Female,Shirt,Clothing,63,Oregon
3075,26,Female,Boots,Footwear,55,Massachusetts
3076,54,Female,Shorts,Clothing,90,Utah
3077,66,Female,Handbag,Accessories,46,New Hampshire
3078,60,Female,Sweater,Clothing,88,Illinois
3079,32,Female,Belt,Accessories,95,Alaska
3080,48,Female,Belt,Accessories,31,Wyoming
3081,69,Female,Hoodie,Clothing,42,Colorado
3082,64,Female,Sneakers,Footwear,44,Vermont
3083,56,Female,T-shirt,Clothing,99,Utah
3084,22,Female,Pants,Clothing,20,Illinois
3085,46,Female,Scarf,Accessories,37,Idaho
3086,24,Female,Sweater,Clothing,50,Nevada
3087,47,Female,Handbag,Accessories,73,Utah
3088,62,Female,Shirt,Clothing,84,North Carolina
3089,34,Female,Dress,Clothing,64,Arkansas
3090,50,Female,Sandals,Footwear,21,North Carolina
3091,29,Female,Shirt,Clothing,36,Texas
3092,68,Female,Dress,Clothing,81,Nevada
3093,52,Female,Sunglasses,Accessories,54,Utah
3094,29,Female,Socks,Clothing,63,Pennsylvania
3095,22,Female,Sandals,Footwear,59,Georgia
3096,62,Female,Hat,Accessories,53,Minnesota
3097,69,Female,Shirt,Clothing,63,Kansas
3098,48,Female,Shoes,Footwear,33,Delaware
3099,66,Female,Pants,Clothing,64,New Mexico
3100,42,Female,Shirt,Clothing,98,Michigan
3101,50,Female,Hat,Accessories,85,Vermont
3102,32,Female,Jewelry,Accessories,82,Idaho
3103,51,Female,Jacket,Outerwear,85,South Dakota
3104,27,Female,Shirt,Clothing,37,Illinois
3105,43,Female,Pants,Clothing,56,Georgia
3106,48,Female,Skirt,Clothing,33,Oregon
3107,62,Female,Sandals,Footwear,57,Alabama
3108,65,Female,Blouse,Clothing,31,Hawaii
3109,50,Female,Socks,Clothing,69,Oregon
3110,60,Female,Jacket,Outerwear,92,Illinois
3111,19,Female,Handbag,Accessories,46,Texas
3112,21,Female,Belt,Accessories,81,Kansas
3113,19,Female,Blouse,Clothing,97,Texas
3114,46,Female,Shirt,Clothing,93,Nebraska
3115,21,Female,Handbag,Accessories,56,Arkansas
3116,26,Female,Scarf,Accessories,53,South Dakota
3117,50,Female,Coat,Outerwear,66,Montana
3118,43,Female,Hoodie,Clothing,50,Florida
3119,61,Female,Shorts,Clothing,97,Virginia
3120,63,Female,Sandals,Footwear,79,Louisiana
3121,46,Female,Shirt,Clothing,76,Louisiana
3122,63,Female,Hoodie,Clothing,38,Louisiana
3123,23,Female,Socks,Clothing,45,Georgia
3124,57,Female,Handbag,Accessories,77,Iowa
3125,57,Female,Jewelry,Accessories,51,California
3126,33,Female,Coat,Outerwear,26,Oregon
3127,57,Female,Sunglasses,Accessories,76,Maine
3128,55,Female,Gloves,Accessories,94,Louisiana
3129,65,Female,Jacket,Outerwear,32,Arkansas
3130,60,Female,Sandals,Footwear,20,Maryland
3131,52,Female,Pants,Clothing,20,Vermont
3132,34,Female,Jacket,Outerwear,59,North Dakota
3133,33,Female,Sweater,Clothing,97,Michigan
3134,58,Female,T-shirt,Clothing,68,Arkansas
3135,35,Female,Boots,Footwear,66,Kentucky
3136,68,Female,Shoes,Footwear,85,Indiana
3137,58,Female,Skirt,Clothing,32,Minnesota
3138,34,Female,Coat,Outerwear,44,Louisiana
3139,47,Female,Blouse,Clothing,95,Kentucky
3140,35,Female,Sunglasses,Accessories,85,Georgia
3141,34,Female,Gloves,Accessories,44,Alaska
3142,36,Female,Sunglasses,Accessories,30,Mississippi
3143,23,Female,Sneakers,Footwear,21,Kansas
3144,68,Female,Hoodie,Clothing,22,Arizona
3145,23,Female,Boots,Footwear,70,Maine
3146,57,Female,Handbag,Accessories,29,Texas
3147,21,Female,Shirt,Clothing,83,Virginia
3148,45,Female,Sweater,Clothing,99,North Dakota
3149,37,Female,Shorts,Clothing,35,West Virginia
3150,18,Female,Belt,Accessories,40,North Carolina
3151,55,Female,Blouse,Clothing,25,Georgia
3152,52,Female,T-shirt,Clothing,64,New Mexico
3153,49,Female,Belt,Accessories,90,North Carolina
3154,56,Female,Socks,Clothing,88,Alabama
3155,27,Female,Belt,Accessories,55,Connecticut
3156,22,Female,Handbag,Accessories,90,Montana
3157,18,Female,Shirt,Clothing,50,Montana
3158,21,Female,Belt,Accessories,34,Maine
3159,30,Female,Jewelry,Accessories,77,Mississippi
3160,62,Female,Hat,Accessories,89,Louisiana
3161,28,Female,Backpack,Accessories,87,Nebraska
3162,66,Female,Dress,Clothing,77,Massachusetts
3163,66,Female,Shoes,Footwear,85,Wisconsin
3164,49,Female,Pants,Clothing,66,Nebraska
3165,40,Female,Dress,Clothing,32,Arizona
3166,49,Female,Jacket,Outerwear,92,Hawaii
3167,19,Female,Shirt,Clothing,80,Georgia
3168,24,Female,Dress,Clothing,78,Oregon
3169,31,Female,Jeans,Clothing,24,Montana
3170,35,Female,T-shirt,Clothing,59,Georgia
3171,65,Female,Sunglasses,Accessories,41,Rhode Island
3172,68,Female,Jewelry,Accessories,26,Tennessee
3173,57,Female,Socks,Clothing,52,Missouri
3174,69,Female,Skirt,Clothing,46,Washington
3175,45,Female,Pants,Clothing,52,Oklahoma
3176,35,Female,Socks,Clothing,42,Connecticut
3177,36,Female,Sandals,Footwear,37,Arkansas
3178,55,Female,Belt,Accessories,52,Missouri
3179,66,Female,Sandals,Footwear,34,Washington
3180,57,Female,Shorts,Clothing,88,Idaho
3181,18,Female,Handbag,Accessories,88,Montana
3182,31,Female,Jacket,Outerwear,51,Montana
3183,50,Female,Sunglasses,Accessories,97,Georgia
3184,50,Female,Sneakers,Footwear,56,Mississippi
3185,61,Female,Sweater,Clothing,53,Hawaii
3186,52,Female,Skirt,Clothing,71,Ohio
3187,38,Female,Jewelry,Accessories,93,Virginia
3188,67,Female,Blouse,Clothing,72,Texas
3189,42,Female,Blouse,Clothing,59,Vermont
3190,25,Female,Boots,Footwear,87,Kansas
3191,41,Female,Jeans,Clothing,78,California
3192,62,Female,Hoodie,Clothing,68,Mississippi
3193,19,Female,Sweater,Clothing,76,Iowa
3194,63,Female,Gloves,Accessories,99,Virginia
3195,43,Female,Sneakers,Footwear,52,Maryland
3196,68,Female,Sunglasses,Accessories,58,Missouri
3197,24,Female,Belt,Accessories,59,Wisconsin
3198,27,Female,Sweater,Clothing,71,Maine
3199,61,Female,Gloves,Accessories,94,Pennsylvania
3200,59,Female,Handbag,Accessories,40,Maine
3201,67,Female,Socks,Clothing,24,Missouri
3202,46,Female,Pants,Clothing,38,Vermont
3203,65,Female,Scarf,Accessories,37,Wisconsin
3204,63,Female,Coat,Outerwear,29,New Jersey
3205,57,Female,Jacket,Outerwear,92,New Mexico
3206,40,Female,Hoodie,Clothing,24,Colorado
3207,36,Female,Boots,Footwear,52,California
3208,67,Female,Socks,Clothing,29,Arizona
3209,61,Female,Jewelry,Accessories,30,Indiana
3210,64,Female,Shoes,Footwear,31,Arkansas
3211,30,Female,Socks,Clothing,67,Nevada
3212,53,Female,Pants,Clothing,65,Rhode Island
3213,27,Female,Sneakers,Footwear,22,Wyoming
3214,27,Female,Sunglasses,Accessories,56,Texas
3215,53,Female,Skirt,Clothing,78,Washington
3216,34,Female,Coat,Outerwear,90,Rhode Island
3217,39,Female,Hoodie,Clothing,85,Illinois
3218,44,Female,Sunglasses,Accessories,58,Oregon
3219,37,Female,Skirt,Clothing,34,Florida
3220,57,Female,Coat,Outerwear,40,Kansas
3221,38,Female,Handbag,Accessories,29,North Dakota
3222,21,Female,T-shirt,Clothing,76,New Hampshire
3223,45,Female,Sunglasses,Accessories,84,Texas
3224,68,Female,Shirt,Clothing,65,Montana
3225,37,Female,Hoodie,Clothing,80,Delaware
3226,53,Female,Blouse,Clothing,98,New Hampshire
3227,57,Female,Sneakers,Footwear,71,Minnesota
3228,28,Female,Scarf,Accessories,69,Alaska
3229,37,Female,Jewelry,Accessories,95,Connecticut
3230,54,Female,Pants,Clothing,67,Connecticut
3231,49,Female,Sneakers,Footwear,49,Kansas
3232,62,Female,Shoes,Footwear,97,Nevada
3233,45,Female,T-shirt,Clothing,34,Massachusetts
3234,45,Female,Belt,Accessories,74,Indiana
3235,49,Female,Jewelry,Accessories,96,Washington
3236,27,Female,Belt,Accessories,68,Kansas
3237,63,Female,Belt,Accessories,84,South Carolina
3238,61,Female,T-shirt,Clothing,57,Vermont
3239,25,Female,Sneakers,Footwear,84,Wyoming
3240,33,Female,Sunglasses,Accessories,32,Colorado
3241,56,Female,Sandals,Footwear,37,West Virginia
3242,50,Female,Handbag,Accessories,58,Connecticut
3243,45,Female,Socks,Clothing,74,Oregon
3244,45,Female,Hoodie,Clothing,99,Idaho
3245,65,Female,Sweater,Clothing,81,Arkansas
3246,63,Female,Pants,Clothing,76,Kansas
3247,70,Female,Sneakers,Footwear,98,Michigan
3248,53,Female,Gloves,Accessories,91,Arkansas
3249,22,Female,T-shirt,Clothing,79,Pennsylvania
3250,26,Female,Backpack,Accessories,83,Virginia
3251,23,Female,Coat,Outerwear,90,Minnesota
3252,25,Female,Coat,Outerwear,20,Nevada
3253,69,Female,Sandals,Footwear,21,Montana
3254,36,Female,Backpack,Accessories,60,Nebraska
3255,21,Female,Sweater,Clothing,31,Indiana
3256,57,Female,Shorts,Clothing,40,New Jersey
3257,60,Female,Sunglasses,Accessories,26,Wisconsin
3258,44,Female,Shirt,Clothing,98,Minnesota
3259,31,Female,Shoes,Footwear,51,New Jersey
3260,57,Female,Hat,Accessories,95,Oklahoma
3261,39,Female,Scarf,Accessories,36,Wisconsin
3262,48,Female,Belt,Accessories,52,Rhode Island
3263,42,Female,T-shirt,Clothing,35,Indiana
3264,56,Female,Shorts,Clothing,68,Vermont
3265,28,Female,Pants,Clothing,50,Maine
3266,40,Female,Sunglasses,Accessories,100,Alabama
3267,49,Female,Coat,Outerwear,74,Alabama
3268,37,Female,Hoodie,Clothing,45,Idaho
3269,22,Female,Dress,Clothing,97,Arkansas
3270,27,Female,Blouse,Clothing,60,Ohio
3271,59,Female,Socks,Clothing,25,Illinois
3272,35,Female,Socks,Clothing,55,Nevada
3273,58,Female,Shoes,Footwear,99,Texas
3274,58,Female,Belt,Accessories,45,Nevada
3275,46,Female,Sweater,Clothing,20,Oklahoma
3276,43,Female,Pants,Clothing,88,Alabama
3277,39,Female,Scarf,Accessories,99,South Dakota
3278,59,Female,Skirt,Clothing,86,Texas
3279,59,Female,Dress,Clothing,70,Montana
3280,59,Female,Hat,Accessories,50,Wyoming
3281,45,Female,Handbag,Accessories,57,New York
3282,27,Female,Pants,Clothing,69,Oregon
3283,24,Female,T-shirt,Clothing,94,California
3284,47,Female,Jacket,Outerwear,24,North Carolina
3285,70,Female,Scarf,Accessories,79,Kentucky
3286,58,Female,Hat,Accessories,31,Hawaii
3287,45,Female,Jacket,Outerwear,67,Illinois
3288,24,Female,Skirt,Clothing,63,West Virginia
3289,67,Female,Handbag,Accessories,61,South Carolina
3290,31,Female,Backpack,Accessories,50,Montana
3291,52,Female,Coat,Outerwear,82,North Dakota
3292,29,Female,Belt,Accessories,51,New Mexico
3293,62,Female,Handbag,Accessories,23,Missouri
3294,19,Female,Coat,Outerwear,91,West Virginia
3295,62,Female,Sweater,Clothing,60,South Carolina
3296,70,Female,Blouse,Clothing,34,West Virginia
3297,20,Female,Blouse,Clothing,23,Alaska
3298,67,Female,Belt,Accessories,82,West Virginia
3299,65,Female,Jacket,Outerwear,73,New Mexico
3300,45,Female,Shorts,Clothing,32,South Dakota
3301,26,Female,Hat,Accessories,80,Oklahoma
3302,36,Female,Pants,Clothing,58,Oklahoma
3303,36,Female,Blouse,Clothing,82,Alabama
3304,20,Female,Belt,Accessories,60,Mississippi
3305,30,Female,Handbag,Accessories,79,Mississippi
3306,34,Female,Hoodie,Clothing,41,Nebraska
3307,63,Female,Jacket,Outerwear,39,Colorado
3308,18,Female,Scarf,Accessories,36,Pennsylvania
3309,55,Female,Jeans,Clothing,70,Utah
3310,48,Female,Handbag,Accessories,47,Massachusetts
3311,45,Female,Jacket,Outerwear,27,Iowa
3312,29,Female,Hat,Accessories,52,Florida
3313,55,Female,Sneakers,Footwear,75,Louisiana
3314,55,Female,Hat,Accessories,30,Kansas
3315,55,Female,Socks,Clothing,94,Kansas
3316,48,Female,Scarf,Accessories,68,Kentucky
3317,42,Female,Socks,Clothing,45,New Mexico
3318,21,Female,Hat,Accessories,67,North Carolina
3319,45,Female,Jacket,Outerwear,46,North Dakota
3320,23,Female,Shorts,Clothing,31,North Dakota
3321,66,Female,Blouse,Clothing,44,Illinois
3322,32,Female,Coat,Outerwear,100,Maine
3323,52,Female,Sweater,Clothing,92,Indiana
3324,54,Female,Handbag,Accessories,78,North Dakota
3325,37,Female,T-shirt,Clothing,32,Missouri
3326,29,Female,Sandals,Footwear,97,Alaska
3327,47,Female,Gloves,Accessories,95,North Dakota
3328,47,Female,Shorts,Clothing,64,Connecticut
3329,42,Female,Sandals,Footwear,35,Wisconsin
3330,34,Female,Backpack,Accessories,54,New Jersey
3331,38,Female,Sneakers,Footwear,96,Missouri
3332,55,Female,Sunglasses,Accessories,58,California
3333,27,Female,T-shirt,Clothing,23,Washington
3334,55,Female,Jeans,Clothing,35,Minnesota
3335,66,Female,Shirt,Clothing,23,California
3336,44,Female,Hat,Accessories,94,Texas
3337,39,Female,Blouse,Clothing,45,Montana
3338,23,Female,Jacket,Outerwear,23,Arizona
3339,29,Female,Skirt,Clothing,94,Minnesota
